datetime,prediction,close
2020-01-10 15:45:00-05:00,61.02668,61.0225
2020-01-13 09:30:00-05:00,61.874504,61.875
2020-01-13 09:45:00-05:00,62.072304,62.065
2020-01-13 10:00:00-05:00,62.393963,62.3926
2020-01-13 10:15:00-05:00,62.382965,62.3904
2020-01-13 10:30:00-05:00,62.51659,62.5285
2020-01-13 10:45:00-05:00,62.518627,62.5179
2020-01-13 11:00:00-05:00,62.533283,62.5308
2020-01-13 11:15:00-05:00,62.55372,62.555
2020-01-13 11:30:00-05:00,62.660152,62.6608
2020-01-13 11:45:00-05:00,62.677944,62.6797
2020-01-13 12:00:00-05:00,62.80599,62.8025
2020-01-13 12:15:00-05:00,62.808533,62.81
2020-01-13 12:30:00-05:00,62.836407,62.8375
2020-01-13 12:45:00-05:00,62.746513,62.74
2020-01-13 13:00:00-05:00,62.752247,62.75
2020-01-13 13:15:00-05:00,62.888355,62.89
2020-01-13 13:30:00-05:00,62.98588,62.9872
2020-01-13 13:45:00-05:00,63.00735,63.005
2020-01-13 14:00:00-05:00,63.026955,63.025
2020-01-13 14:15:00-05:00,62.95713,62.9567
2020-01-13 14:30:00-05:00,63.05943,63.0609
2020-01-13 14:45:00-05:00,63.152218,63.15
2020-01-13 15:00:00-05:00,63.117992,63.1175
2020-01-13 15:15:00-05:00,63.09358,63.0945
2020-01-13 15:30:00-05:00,62.913933,62.9133
2020-01-13 15:45:00-05:00,62.966476,62.9638
2020-01-14 09:30:00-05:00,62.584763,62.5825
2020-01-14 09:45:00-05:00,62.41963,62.4214
2020-01-14 10:00:00-05:00,61.88864,61.9075
2020-01-14 10:15:00-05:00,62.07359,62.075
2020-01-14 10:30:00-05:00,62.204624,62.2025
2020-01-14 10:45:00-05:00,62.153816,62.1525
2020-01-14 11:00:00-05:00,61.94727,61.9488
2020-01-14 11:15:00-05:00,62.137627,62.14
2020-01-14 11:30:00-05:00,62.104416,62.1021
2020-01-14 11:45:00-05:00,61.995323,61.995
2020-01-14 12:00:00-05:00,62.17173,62.1775
2020-01-14 12:15:00-05:00,62.32752,62.3225
2020-01-14 12:30:00-05:00,62.397423,62.3953
2020-01-14 12:45:00-05:00,62.45829,62.46
2020-01-14 13:00:00-05:00,62.3648,62.3663
2020-01-14 13:15:00-05:00,62.452744,62.4536
2020-01-14 13:30:00-05:00,62.443687,62.4401
2020-01-14 13:45:00-05:00,62.0613,62.0658
2020-01-14 14:00:00-05:00,61.922287,61.93
2020-01-14 14:15:00-05:00,61.820133,61.815
2020-01-14 14:30:00-05:00,62.096806,62.0875
2020-01-14 14:45:00-05:00,62.106373,62.105
2020-01-14 15:00:00-05:00,62.01097,62.0125
2020-01-14 15:15:00-05:00,61.808823,61.8025
2020-01-14 15:30:00-05:00,61.749996,61.7408
2020-01-14 15:45:00-05:00,61.906563,61.9075
2020-01-15 09:30:00-05:00,61.90846,61.91
2020-01-15 09:45:00-05:00,61.76653,61.76
2020-01-15 10:00:00-05:00,61.95453,61.9525
2020-01-15 10:15:00-05:00,61.834896,61.8325
2020-01-15 10:30:00-05:00,61.69345,61.695
2020-01-15 10:45:00-05:00,61.792225,61.79
2020-01-15 11:00:00-05:00,61.770786,61.7688
2020-01-15 11:15:00-05:00,61.60729,61.6125
2020-01-15 11:30:00-05:00,61.51797,61.5275
2020-01-15 11:45:00-05:00,61.576534,61.5775
2020-01-15 12:00:00-05:00,61.426453,61.425
2020-01-15 12:15:00-05:00,61.4757,61.4733
2020-01-15 12:30:00-05:00,61.32843,61.33
2020-01-15 12:45:00-05:00,61.29717,61.295
2020-01-15 13:00:00-05:00,61.27437,61.2725
2020-01-15 13:15:00-05:00,61.378147,61.38
2020-01-15 13:30:00-05:00,61.429214,61.4308
2020-01-15 13:45:00-05:00,61.43215,61.43
2020-01-15 14:00:00-05:00,61.397305,61.3939
2020-01-15 14:15:00-05:00,61.588154,61.5879
2020-01-15 14:30:00-05:00,61.54589,61.5475
2020-01-15 14:45:00-05:00,61.51221,61.5122
2020-01-15 15:00:00-05:00,61.405872,61.4025
2020-01-15 15:15:00-05:00,61.33808,61.34
2020-01-15 15:30:00-05:00,61.26498,61.2675
2020-01-15 15:45:00-05:00,61.198547,61.1975
2020-01-16 09:30:00-05:00,61.95175,61.95
2020-01-16 09:45:00-05:00,62.181103,62.1864
2020-01-16 10:00:00-05:00,62.052475,62.055
2020-01-16 10:15:00-05:00,62.110252,62.1125
2020-01-16 10:30:00-05:00,62.013268,62.01
2020-01-16 10:45:00-05:00,61.980534,61.9825
2020-01-16 11:00:00-05:00,61.757477,61.76
2020-01-16 11:15:00-05:00,61.743793,61.745
2020-01-16 11:30:00-05:00,61.80067,61.799
2020-01-16 11:45:00-05:00,61.791813,61.7938
2020-01-16 12:00:00-05:00,61.855854,61.8575
2020-01-16 12:15:00-05:00,61.962357,61.9603
2020-01-16 12:30:00-05:00,61.876648,61.875
2020-01-16 12:45:00-05:00,61.868004,61.87
2020-01-16 13:00:00-05:00,61.865856,61.8675
2020-01-16 13:15:00-05:00,61.76205,61.76
2020-01-16 13:30:00-05:00,61.781628,61.78
2020-01-16 13:45:00-05:00,61.972046,61.9763
2020-01-16 14:00:00-05:00,61.903362,61.905
2020-01-16 14:15:00-05:00,61.909046,61.907
2020-01-16 14:30:00-05:00,61.926613,61.925
2020-01-16 14:45:00-05:00,61.912994,61.915
2020-01-16 15:00:00-05:00,61.922485,61.925
2020-01-16 15:15:00-05:00,61.985035,61.98
2020-01-16 15:30:00-05:00,62.057804,62.0547
2020-01-16 15:45:00-05:00,62.140495,62.1425
2020-01-17 09:30:00-05:00,62.420883,62.4225
2020-01-17 09:45:00-05:00,62.13857,62.1325
2020-01-17 10:00:00-05:00,62.141586,62.14
2020-01-17 10:15:00-05:00,62.175163,62.1805
2020-01-17 10:30:00-05:00,62.312195,62.325
2020-01-17 10:45:00-05:00,62.1728,62.173
2020-01-17 11:00:00-05:00,62.109074,62.1075
2020-01-17 11:15:00-05:00,61.897057,61.9013
2020-01-17 11:30:00-05:00,61.875908,61.8775
2020-01-17 11:45:00-05:00,61.952354,61.9537
2020-01-17 12:00:00-05:00,62.002975,62.0
2020-01-17 12:15:00-05:00,62.028255,62.0325
2020-01-17 12:30:00-05:00,62.102848,62.11
2020-01-17 12:45:00-05:00,62.0859,62.08
2020-01-17 13:00:00-05:00,62.014614,62.0075
2020-01-17 13:15:00-05:00,62.1355,62.1375
2020-01-17 13:30:00-05:00,62.055935,62.0575
2020-01-17 13:45:00-05:00,62.033333,62.0313
2020-01-17 14:00:00-05:00,62.059032,62.0575
2020-01-17 14:15:00-05:00,62.103004,62.105
2020-01-17 14:30:00-05:00,62.164948,62.1665
2020-01-17 14:45:00-05:00,62.09346,62.0888
2020-01-17 15:00:00-05:00,62.12402,62.1225
2020-01-17 15:15:00-05:00,62.02073,62.025
2020-01-17 15:30:00-05:00,62.10096,62.1025
2020-01-17 15:45:00-05:00,62.059597,62.055
2020-01-21 09:30:00-05:00,61.94901,61.9475
2020-01-21 09:45:00-05:00,62.02779,62.0332
2020-01-21 10:00:00-05:00,62.089752,62.0968
2020-01-21 10:15:00-05:00,62.054523,62.0525
2020-01-21 10:30:00-05:00,61.9327,61.93
2020-01-21 10:45:00-05:00,62.012814,62.0125
2020-01-21 11:00:00-05:00,62.019936,62.0225
2020-01-21 11:15:00-05:00,62.139717,62.14
2020-01-21 11:30:00-05:00,62.13148,62.13
2020-01-21 11:45:00-05:00,62.258198,62.2625
2020-01-21 12:00:00-05:00,62.190994,62.1925
2020-01-21 12:15:00-05:00,62.172928,62.1685
2020-01-21 12:30:00-05:00,62.24147,62.24
2020-01-21 12:45:00-05:00,62.255337,62.255
2020-01-21 13:00:00-05:00,62.28351,62.285
2020-01-21 13:15:00-05:00,62.209507,62.2075
2020-01-21 13:30:00-05:00,62.13166,62.1302
2020-01-21 13:45:00-05:00,61.975708,61.98
2020-01-21 14:00:00-05:00,61.812435,61.815
2020-01-21 14:15:00-05:00,61.931023,61.9325
2020-01-21 14:30:00-05:00,61.876747,61.8753
2020-01-21 14:45:00-05:00,61.87572,61.88
2020-01-21 15:00:00-05:00,61.97603,61.9775
2020-01-21 15:15:00-05:00,62.084496,62.0825
2020-01-21 15:30:00-05:00,62.067738,62.0663
2020-01-21 15:45:00-05:00,62.00174,62.006
2020-01-22 09:30:00-05:00,62.44354,62.445
2020-01-22 09:45:00-05:00,62.847847,62.8424
2020-01-22 10:00:00-05:00,63.070675,63.07
2020-01-22 10:15:00-05:00,63.06518,63.0613
2020-01-22 10:30:00-05:00,63.09677,63.0993
2020-01-22 10:45:00-05:00,63.29775,63.2981
2020-01-22 11:00:00-05:00,63.116417,63.115
2020-01-22 11:15:00-05:00,63.018284,63.0225
2020-01-22 11:30:00-05:00,63.16881,63.1775
2020-01-22 11:45:00-05:00,63.240273,63.2383
2020-01-22 12:00:00-05:00,63.03315,63.0325
2020-01-22 12:15:00-05:00,62.999073,62.9975
2020-01-22 12:30:00-05:00,62.98365,62.9887
2020-01-22 12:45:00-05:00,62.999767,62.9978
2020-01-22 13:00:00-05:00,63.018894,63.0175
2020-01-22 13:15:00-05:00,62.98333,62.9875
2020-01-22 13:30:00-05:00,62.99308,62.9945
2020-01-22 13:45:00-05:00,62.96246,62.9605
2020-01-22 14:00:00-05:00,62.69626,62.6938
2020-01-22 14:15:00-05:00,62.737923,62.7375
2020-01-22 14:30:00-05:00,62.711086,62.7125
2020-01-22 14:45:00-05:00,62.67505,62.6731
2020-01-22 15:00:00-05:00,62.75958,62.7582
2020-01-22 15:15:00-05:00,62.599686,62.6016
2020-01-22 15:30:00-05:00,62.47503,62.4775
2020-01-22 15:45:00-05:00,62.53834,62.5364
2020-01-23 09:30:00-05:00,62.93887,62.9375
2020-01-23 09:45:00-05:00,62.222206,62.2263
2020-01-23 10:00:00-05:00,62.317505,62.3225
2020-01-23 10:15:00-05:00,62.476933,62.475
2020-01-23 10:30:00-05:00,62.647427,62.645
2020-01-23 10:45:00-05:00,62.576633,62.575
2020-01-23 11:00:00-05:00,62.49611,62.4975
2020-01-23 11:15:00-05:00,62.52789,62.5238
2020-01-23 11:30:00-05:00,62.396244,62.3913
2020-01-23 11:45:00-05:00,62.632515,62.6344
2020-01-23 12:00:00-05:00,62.678616,62.68
2020-01-23 12:15:00-05:00,62.801563,62.7975
2020-01-23 12:30:00-05:00,62.914215,62.9075
2020-01-23 12:45:00-05:00,62.858124,62.86
2020-01-23 13:00:00-05:00,62.72416,62.7266
2020-01-23 13:15:00-05:00,62.82205,62.8225
2020-01-23 13:30:00-05:00,62.974907,62.9725
2020-01-23 13:45:00-05:00,63.02601,63.03
2020-01-23 14:00:00-05:00,63.073917,63.0818
2020-01-23 14:15:00-05:00,63.181786,63.1766
2020-01-23 14:30:00-05:00,63.237408,63.2325
2020-01-23 14:45:00-05:00,63.18814,63.19
2020-01-23 15:00:00-05:00,63.273636,63.275
2020-01-23 15:15:00-05:00,63.288486,63.2866
2020-01-23 15:30:00-05:00,63.268833,63.2675
2020-01-23 15:45:00-05:00,63.16575,63.1676
2020-01-24 09:30:00-05:00,64.48114,64.4825
2020-01-24 09:45:00-05:00,64.08014,64.075
2020-01-24 10:00:00-05:00,63.933025,63.9317
2020-01-24 10:15:00-05:00,63.714195,63.7125
2020-01-24 10:30:00-05:00,63.407578,63.41
2020-01-24 10:45:00-05:00,63.622368,63.6205
2020-01-24 11:00:00-05:00,63.793823,63.7925
2020-01-24 11:15:00-05:00,63.87317,63.875
2020-01-24 11:30:00-05:00,63.73428,63.7367
2020-01-24 11:45:00-05:00,63.60382,63.6055
2020-01-24 12:00:00-05:00,63.43012,63.4288
2020-01-24 12:15:00-05:00,63.07863,63.0825
2020-01-24 12:30:00-05:00,63.018654,63.02
2020-01-24 12:45:00-05:00,63.29185,63.29
2020-01-24 13:00:00-05:00,63.341713,63.3404
2020-01-24 13:15:00-05:00,63.058685,63.0605
2020-01-24 13:30:00-05:00,62.94437,62.945
2020-01-24 13:45:00-05:00,62.825806,62.8275
2020-01-24 14:00:00-05:00,62.778812,62.7775
2020-01-24 14:15:00-05:00,62.352676,62.3565
2020-01-24 14:30:00-05:00,62.193363,62.2
2020-01-24 14:45:00-05:00,62.203846,62.2
2020-01-24 15:00:00-05:00,62.659863,62.6575
2020-01-24 15:15:00-05:00,62.785477,62.7838
2020-01-24 15:30:00-05:00,62.851868,62.8525
2020-01-24 15:45:00-05:00,62.366947,62.3692
2020-01-27 09:30:00-05:00,59.737385,59.735
2020-01-27 09:45:00-05:00,59.818714,59.8225
2020-01-27 10:00:00-05:00,59.869434,59.8825
2020-01-27 10:15:00-05:00,59.6635,59.6597
2020-01-27 10:30:00-05:00,60.059887,60.0575
2020-01-27 10:45:00-05:00,59.93543,59.9325
2020-01-27 11:00:00-05:00,59.745083,59.7475
2020-01-27 11:15:00-05:00,59.6446,59.6475
2020-01-27 11:30:00-05:00,59.582287,59.5799
2020-01-27 11:45:00-05:00,59.876583,59.876
2020-01-27 12:00:00-05:00,59.95867,59.96
2020-01-27 12:15:00-05:00,60.2068,60.205
2020-01-27 12:30:00-05:00,60.339058,60.3325
2020-01-27 12:45:00-05:00,60.377598,60.3825
2020-01-27 13:00:00-05:00,60.298737,60.31
2020-01-27 13:15:00-05:00,60.33589,60.3341
2020-01-27 13:30:00-05:00,60.452393,60.45
2020-01-27 13:45:00-05:00,60.443096,60.4425
2020-01-27 14:00:00-05:00,60.398674,60.4
2020-01-27 14:15:00-05:00,60.25123,60.2475
2020-01-27 14:30:00-05:00,60.375217,60.3675
2020-01-27 14:45:00-05:00,60.323814,60.3275
2020-01-27 15:00:00-05:00,60.078873,60.0813
2020-01-27 15:15:00-05:00,59.99255,59.9925
2020-01-27 15:30:00-05:00,60.130592,60.1293
2020-01-27 15:45:00-05:00,60.01265,60.0175
2020-01-28 09:30:00-05:00,60.698677,60.7
2020-01-28 09:45:00-05:00,60.489872,60.485
2020-01-28 10:00:00-05:00,60.53629,60.535
2020-01-28 10:15:00-05:00,60.778267,60.78
2020-01-28 10:30:00-05:00,61.00118,61.0025
2020-01-28 10:45:00-05:00,61.15926,61.1575
2020-01-28 11:00:00-05:00,61.230305,61.2238
2020-01-28 11:15:00-05:00,61.24266,61.2463
2020-01-28 11:30:00-05:00,61.39368,61.395
2020-01-28 11:45:00-05:00,61.538662,61.535
2020-01-28 12:00:00-05:00,61.626286,61.625
2020-01-28 12:15:00-05:00,61.69828,61.7
2020-01-28 12:30:00-05:00,61.729008,61.7338
2020-01-28 12:45:00-05:00,61.679546,61.6759
2020-01-28 13:00:00-05:00,61.599754,61.595
2020-01-28 13:15:00-05:00,61.57579,61.5775
2020-01-28 13:30:00-05:00,61.671185,61.6725
2020-01-28 13:45:00-05:00,61.749237,61.7475
2020-01-28 14:00:00-05:00,61.88991,61.8875
2020-01-28 14:15:00-05:00,61.993904,61.9975
2020-01-28 14:30:00-05:00,62.026714,62.0344
2020-01-28 14:45:00-05:00,62.20112,62.1975
2020-01-28 15:00:00-05:00,62.18765,62.18
2020-01-28 15:15:00-05:00,62.193916,62.1975
2020-01-28 15:30:00-05:00,62.27369,62.275
2020-01-28 15:45:00-05:00,62.133606,62.13
2020-01-29 09:30:00-05:00,61.77628,61.775
2020-01-29 09:45:00-05:00,62.13146,62.1362
2020-01-29 10:00:00-05:00,61.619297,61.62
2020-01-29 10:15:00-05:00,61.39573,61.3975
2020-01-29 10:30:00-05:00,61.462772,61.4546
2020-01-29 10:45:00-05:00,61.376442,61.38
2020-01-29 11:00:00-05:00,61.30103,61.3075
2020-01-29 11:15:00-05:00,61.211384,61.2078
2020-01-29 11:30:00-05:00,61.231438,61.225
2020-01-29 11:45:00-05:00,61.06658,61.0713
2020-01-29 12:00:00-05:00,61.231037,61.2375
2020-01-29 12:15:00-05:00,61.326706,61.325
2020-01-29 12:30:00-05:00,61.388775,61.3875
2020-01-29 12:45:00-05:00,61.476467,61.48
2020-01-29 13:00:00-05:00,61.441048,61.4475
2020-01-29 13:15:00-05:00,61.50356,61.5
2020-01-29 13:30:00-05:00,61.608917,61.6025
2020-01-29 13:45:00-05:00,61.541477,61.545
2020-01-29 14:00:00-05:00,61.566196,61.5675
2020-01-29 14:15:00-05:00,61.699196,61.6975
2020-01-29 14:30:00-05:00,61.741272,61.74
2020-01-29 14:45:00-05:00,61.753986,61.7575
2020-01-29 15:00:00-05:00,61.66807,61.6728
2020-01-29 15:15:00-05:00,61.497208,61.4925
2020-01-29 15:30:00-05:00,61.56809,61.5571
2020-01-29 15:45:00-05:00,61.476498,61.48
2020-01-30 09:30:00-05:00,60.426197,60.4275
2020-01-30 09:45:00-05:00,61.346027,61.3425
2020-01-30 10:00:00-05:00,60.999832,60.9974
2020-01-30 10:15:00-05:00,61.00431,61.0025
2020-01-30 10:30:00-05:00,60.71926,60.72
2020-01-30 10:45:00-05:00,60.212185,60.2075
2020-01-30 11:00:00-05:00,60.029915,60.0144
2020-01-30 11:15:00-05:00,60.441517,60.445
2020-01-30 11:30:00-05:00,60.5911,60.5975
2020-01-30 11:45:00-05:00,60.77601,60.7725
2020-01-30 12:00:00-05:00,60.796368,60.79
2020-01-30 12:15:00-05:00,60.669025,60.6725
2020-01-30 12:30:00-05:00,60.5228,60.5275
2020-01-30 12:45:00-05:00,60.376667,60.375
2020-01-30 13:00:00-05:00,60.276264,60.275
2020-01-30 13:15:00-05:00,60.36337,60.365
2020-01-30 13:30:00-05:00,60.400036,60.4025
2020-01-30 13:45:00-05:00,60.41166,60.41
2020-01-30 14:00:00-05:00,60.406265,60.405
2020-01-30 14:15:00-05:00,60.725746,60.7292
2020-01-30 14:30:00-05:00,60.765034,60.7675
2020-01-30 14:45:00-05:00,60.82074,60.8161
2020-01-30 15:00:00-05:00,60.96751,60.96
2020-01-30 15:15:00-05:00,60.91397,60.9139
2020-01-30 15:30:00-05:00,61.114433,61.1169
2020-01-30 15:45:00-05:00,61.249073,61.2456
2020-01-31 09:30:00-05:00,61.06126,61.06
2020-01-31 09:45:00-05:00,60.420406,60.425
2020-01-31 10:00:00-05:00,60.358707,60.36
2020-01-31 10:15:00-05:00,59.67212,59.6675
